neg_dic,Up,Down,total,Polarity Score,Polarity
부친/NNG,2,20,22,0.0652030174402233,Dovish
수순/NNG,60,57,117,0.686347552002351,Dovish
fed/NNG;금리/NNG;인하/NNG;가능성/NNG;높/VA,9,8,17,0.7335339462025127,Dovish
하방/NNG,628,745,1373,0.5496308047310102,Dovish
외인/NNG,531,533,1064,0.6495835320967842,Dovish
투자/NNG;수요/NNG;증가/NNG,11,11,22,0.6520301744022334,Dovish
성장/NNG;꺾/VV,9,8,17,0.7335339462025127,Dovish
역관/NNG,4,14,18,0.1862943355434952,Dovish
청약금/NNG,2,32,34,0.0407518859001395,Dovish
경제/NNG;우려/NNG,9,21,30,0.2794415033152429,Dovish
금남/NNG,11,21,32,0.3415396151630747,Dovish
신용/NNG;하락/NNG,9,16,25,0.3667669731012563,Dovish
하락/NNG;확대/NNG,20,20,40,0.6520301744022335,Dovish
무더위/NNG,7,10,17,0.4564211220815634,Dovish
물가채/NNG,48,197,245,0.1588702963010518,Dovish
엄정/NNG,35,40,75,0.5705264026019543,Dovish
점증/NNG,29,36,65,0.5252465293795769,Dovish
전당/NNG,13,17,30,0.4986113098370021,Dovish
따진다/VV,7,10,17,0.4564211220815634,Dovish
실적/NNG;호전/NNG,14,29,43,0.3147731876424575,Dovish
잠재력/NNG,112,185,297,0.3947425920705413,Dovish
기대수명/NNG;증가/NNG,2,34,36,0.0383547161413078,Dovish
교보/NNG,15,27,42,0.3622389857790185,Dovish
챙길/VV,19,27,46,0.4588360486534235,Dovish
금리/NNG;인하/NNG;축소/NNG,19,35,54,0.3539592375326411,Dovish
구성항목/NNG,13,22,35,0.3852905576013198,Dovish
농수산/NNG,6,14,20,0.2794415033152429,Dovish
장외거래/NNG,132,168,300,0.512309422744612,Dovish
국고채/NNG;하락/NNG,14,27,41,0.3380897200604173,Dovish
반란/NNG,6,17,23,0.2301282968478471,Dovish
보가/NNG,10,16,26,0.4075188590013959,Dovish
기승/NNG,9,11,20,0.5334792336018274,Dovish
경제/NNG;활력/NNG;높/VV,5,14,19,0.2328679194293691,Dovish
박스피/NNG,8,12,20,0.4346867829348224,Dovish
예측액/NNG,30,56,86,0.3493018791440536,Dovish
절상/NNG,158,251,409,0.4104413050022027,Dovish
유로달러/NNG,30,67,97,0.2919538094338358,Dovish
자영업/NNG,108,137,245,0.5140091885798629,Dovish
수익자/NNG,26,36,62,0.4709106815127242,Dovish
경제자유구역/NNG,6,12,18,0.3260150872011167,Dovish
취합/NNG,30,30,60,0.6520301744022334,Dovish
일반은행/NNG,74,130,204,0.3711556377366559,Dovish
머스크/NNG,126,150,276,0.5477053464978762,Dovish
연체/NNG;증가/NNG,15,18,33,0.5433584786685278,Dovish
과감/NNG,94,121,215,0.5065358379653715,Dovish
돈줄/NNG;막/VV,8,10,18,0.5216241395217869,Dovish
실물/NNG;경제/NNG;안정/NNG,2,31,33,0.0420664628646602,Dovish
글라스/NNG,4,21,25,0.1241962236956635,Dovish
수신자금/NNG,7,10,17,0.4564211220815634,Dovish
주택/NNG;공급/NNG;감소/NNG,30,27,57,0.7244779715580371,Dovish
과도/NNG;우려/NNG,13,14,27,0.6054565905163597,Dovish
신흥국/NNG;통화/NNG;약세/NNG,6,14,20,0.2794415033152429,Dovish
영미/NNG,3,21,24,0.0931471677717476,Dovish
아담/NNG,5,45,50,0.0724477971558037,Dovish
금융채/NNG,546,709,1255,0.5021276096242869,Dovish
여수신/NNG,79,70,149,0.7358626253968064,Dovish
데이/NNG,18,46,64,0.2551422421573957,Dovish
잘라/VV,8,9,17,0.5795823772464298,Dovish
경기민감주/NNG,6,16,22,0.2445113154008375,Dovish
본연/NNG,56,50,106,0.7302737953305015,Dovish
금융기업/NNG,33,81,114,0.2656419229046136,Dovish
이중고/NNG,22,20,42,0.7172331918424568,Dovish
하방/NNG;위험/NNG;크/VV,13,16,29,0.5297745167018147,Dovish
국채/NNG;수익률/NNG;상승/NNG,26,25,51,0.6781113813783228,Dovish
억만장자/NNG,11,13,24,0.551717839878813,Dovish
한계점/NNG,23,28,51,0.5355962146875489,Dovish
고용/NNG;안정/NNG,8,10,18,0.5216241395217869,Dovish
성장기반/NNG,23,25,48,0.5998677604500549,Dovish
노인/NNG,65,75,140,0.5650928178152691,Dovish
파급시차/NNG,15,15,30,0.6520301744022334,Dovish
베스트셀러/NNG,17,30,47,0.3694837654945989,Dovish
행과/NNG,8,18,26,0.2897911886232149,Dovish
최저임금/NNG;인상/NNG,22,22,44,0.6520301744022334,Dovish
보고/NNG,45,68,113,0.4314905565897134,Dovish
미세조정/NNG,14,23,37,0.3968879322448378,Dovish
약물/NNG,17,15,32,0.7389675309891979,Dovish
매회/MAG,2,22,24,0.059275470400203,Dovish
선도/NNG,92,81,173,0.7405774820371048,Dovish
금융경제/NNG,71,136,207,0.3403981057541072,Dovish
재정정책/NNG;확대/NNG,5,13,18,0.2507808363085513,Dovish
매크로/NNG,311,312,623,0.6499403340996622,Dovish
귀족/NNG,9,13,22,0.4514055053553924,Dovish
저성장/NNG,124,162,286,0.4990848248510923,Dovish
아고라/NNG,3,17,20,0.1150641484239235,Dovish
공익/NNG,18,64,82,0.1833834865506281,Dovish
연계금융/NNG,15,14,29,0.6986037582881073,Dovish
순증액/NNG,11,25,36,0.2868932767369827,Dovish
듀레이션/NNG;확대/NNG,10,12,22,0.5433584786685279,Dovish
역전/NNG,362,425,787,0.5553762897261377,Dovish
레이스/NNG,10,13,23,0.5015616726171027,Dovish
시련/NNG,7,11,18,0.4149282928014213,Dovish
의석/NNG,17,22,39,0.5038414984017259,Dovish
opec/NNG,212,189,401,0.7313777617633519,Dovish
잔고/NNG,474,445,919,0.6945220284644015,Dovish
중앙선/NNG,12,14,26,0.5588830066304858,Dovish
신자유주의/NNG,9,8,17,0.7335339462025127,Dovish
재정증권/NNG,8,22,30,0.2371018816008122,Dovish
자녀/NNG,255,298,553,0.5579452834649985,Dovish
너티/NNG,9,8,17,0.7335339462025127,Dovish
세전이익/NNG,16,15,31,0.6954988526957158,Dovish
보간법/NNG,11,12,23,0.5976943265353807,Dovish
중간선거/NNG,13,37,50,0.229091682898082,Dovish
각계/NNG,12,22,34,0.3556528224012182,Dovish
통화승수/NNG,10,16,26,0.4075188590013959,Dovish
트레이드/NNG,134,316,450,0.2764938081325927,Dovish
금리/NNG;상승/NNG;압력/NNG,16,23,39,0.4535862082798146,Dovish
허락/NNG,186,236,422,0.5138881883000654,Dovish
내수기업/NNG,24,34,58,0.4602565936956942,Dovish
고용률/NNG,50,71,121,0.4591761791565024,Dovish
사재기/NNG,15,14,29,0.6986037582881073,Dovish
판단/NNG,3938,3799,7737,0.6758870299541972,Dovish
그랬/VV,29,45,74,0.4201972235036616,Dovish
중소기업/NNG;금융지원/NNG;확대/NNG,1,18,19,0.0362238985779018,Dovish
후회/NNG,8,12,20,0.4346867829348224,Dovish
죽전/NNG,8,11,19,0.4742037632016244,Dovish
파워/NNG,102,99,201,0.6717886645356345,Dovish
미칠지/VV,32,29,61,0.7194815717541888,Dovish
브로드밴드/NNG,8,17,25,0.3068377291304628,Dovish
한정판/NNG,2,34,36,0.0383547161413078,Dovish
공기업/NNG,78,134,212,0.3795399522639866,Dovish
보호무역주의/NNG,80,103,183,0.5064312034192106,Dovish
변동금리방식/NNG,1,22,23,0.0296377352001015,Dovish
신용협동조합/NNG,6,26,32,0.1504685017851308,Dovish
특정지역/NNG,13,18,31,0.4709106815127242,Dovish
년대말/NNG,7,11,18,0.4149282928014213,Dovish
안정/NNG;부정적/VAX,8,14,22,0.3725886710869905,Dovish
비용/NNG;부담/NNG;완화/NNG,18,18,36,0.6520301744022334,Dovish
유동성/NNG;개선/NNG,7,17,24,0.2684830129891549,Dovish
예상/NNG;못하/VX;금리/NNG;상승/NNG,1,20,21,0.0326015087201116,Dovish
미성년자/NNG,9,15,24,0.39121810464134,Dovish
사당/NNG,9,12,21,0.4890226308016751,Dovish
의사결정/NNG,70,78,148,0.5851552847199532,Dovish
우동/NNG,11,24,35,0.2988471632676903,Dovish
긴요/NNG,7,30,37,0.1521403740271878,Dovish
소비/NNG;지출/NNG;증가/NNG,9,10,19,0.5868271569620102,Dovish
과언/NNG,14,17,31,0.5369660259783099,Dovish
석학/NNG,14,21,35,0.4346867829348223,Dovish
번호/NNG,46,118,164,0.2541812544279893,Dovish
혼합형/NNG,359,325,684,0.7202425618781595,Dovish
사채발행/NNG,11,30,41,0.2390777306141522,Dovish
보다/MAG,711,662,1373,0.7002922265860846,Dovish
확정치/NNG,67,76,143,0.5748160748019691,Dovish
바랍니다/VV,472,579,1051,0.5315340972674512,Dovish
총장/NNG,13,12,25,0.7063660222690863,Dovish
바라볼/VV,10,14,24,0.4657358388587382,Dovish
이월/NNG,22,21,43,0.6830792303261494,Dovish
경비/NNG,41,39,80,0.6854676192433736,Dovish
손실/NNG;줄/VV,12,16,28,0.4890226308016751,Dovish
장주/NNG,12,11,23,0.7113056448024364,Dovish
흡수합병/NNG,19,33,52,0.3754113125346193,Dovish
수국/NNG,13,16,29,0.5297745167018147,Dovish
투매/NNG,26,31,57,0.546864017240583,Dovish
획기적으로/MAG,15,15,30,0.6520301744022334,Dovish
현물출자/NNG,10,10,20,0.6520301744022335,Dovish
지급수단/NNG,10,17,27,0.3835471614130785,Dovish
하이일드/NNG,451,389,840,0.7559527214791962,Dovish
번가/NNG,10,12,22,0.5433584786685279,Dovish
실무자/NNG,30,39,69,0.5015616726171026,Dovish
오일/NNG,37,34,71,0.7095622486141953,Dovish
우려/NNG;채권/NNG;금리/NNG;상승/NNG,2,17,19,0.0767094322826157,Dovish
기대/NNG;하락/NNG,11,12,23,0.5976943265353807,Dovish
커버드본드/NNG,71,155,226,0.2986718863390876,Dovish
논하/VV,21,27,48,0.5071345800906261,Dovish
메자닌/NNG,17,15,32,0.7389675309891979,Dovish
대출/NNG;축소/NNG,13,13,26,0.6520301744022335,Dovish
실질가치/NNG,9,14,23,0.4191622549728643,Dovish
우선주의/NNG,9,25,34,0.234730862784804,Dovish
청약증거금/NNG,14,16,30,0.5705264026019543,Dovish
적응/NNG,37,49,86,0.4923493153649518,Dovish
조달액/NNG,8,12,20,0.4346867829348224,Dovish
난민/NNG,8,27,35,0.1931941257488099,Dovish
연체/NNG;늘/VV,19,18,37,0.6882540729801354,Dovish
노년층/NNG,26,27,53,0.6278809086836322,Dovish
진심/NNG,35,102,137,0.2237358441576291,Dovish
다지/VV,55,52,107,0.6896472998485162,Dovish
주식선물/NNG,9,11,20,0.5334792336018274,Dovish
위험/NNG;성장/NNG,2,15,17,0.0869373565869644,Dovish
마인드/NNG,7,14,21,0.3260150872011167,Dovish
액션/NNG,17,19,36,0.5833954192019984,Dovish
콜센터/NNG,13,29,42,0.2922893885251392,Dovish
메디컬/NNG,8,10,18,0.5216241395217869,Dovish
만날/VV,13,12,25,0.7063660222690863,Dovish
차주/NNG,581,586,1167,0.646466777009723,Dovish
버튼/NNG,11,11,22,0.6520301744022334,Dovish
제로금리/NNG,30,89,119,0.2197854520456966,Dovish
한도/NNG,993,1158,2151,0.5591243205366303,Dovish
갈아탈/VV,28,117,145,0.1560414092586541,Dovish
실업/NNG,73,67,140,0.7104209362890007,Dovish
승부수/NNG,12,14,26,0.5588830066304858,Dovish
리볼빙/NNG,35,47,82,0.4855543851931526,Dovish
강구/NNG,102,91,193,0.7308470086706353,Dovish
주의깊/VA,11,16,27,0.4482707449015355,Dovish
한글/NNG,11,14,25,0.512309422744612,Dovish
불확실성/NNG;위험/NNG,8,10,18,0.5216241395217869,Dovish
인플레이션/NNG;전망/NNG;불확실성/NNG,3,22,25,0.0889132056003045,Dovish
소비자/NNG;심리/NNG;지수/NNG;하락/NNG,11,14,25,0.512309422744612,Dovish
주택담보대출/NNG,2220,2138,4358,0.6770378798750974,Dovish
기통/NNG,23,39,62,0.3845306156731121,Dovish
누증/NNG,28,26,54,0.7021863416639438,Dovish
정과/NNG,5,12,17,0.2716792393342639,Dovish
대출자금/NNG,11,12,23,0.5976943265353807,Dovish
금리/NNG;상승/NNG;견인/NNG,9,9,18,0.6520301744022334,Dovish
재무활동/NNG,5,13,18,0.2507808363085513,Dovish
지방채/NNG,210,324,534,0.4226121500755217,Dovish
연체율/NNG;뛰/VV,20,27,47,0.4829853143720248,Dovish
평생/NNG,20,22,42,0.5927547040020305,Dovish
소비/NNG;호조/NNG,9,8,17,0.7335339462025127,Dovish
채우/VV,78,84,162,0.6054565905163597,Dovish
이관/NNG,13,17,30,0.4986113098370021,Dovish
상호신용금고/NNG,7,11,18,0.4149282928014213,Dovish
저작물/NNG,72,91,163,0.5158920061204485,Dovish
예상/NNG;달리/MAG;금리/NNG;인하/NNG,4,23,27,0.1133965520699536,Dovish
예정일/NNG,36,42,78,0.5588830066304858,Dovish
가계부/NNG,20,20,40,0.6520301744022335,Dovish
손절/NNG,61,55,116,0.7231607388824771,Dovish
투자심리/NNG;긍정적/VAX,17,19,36,0.5833954192019984,Dovish
반색/NNG,6,11,17,0.3556528224012182,Dovish
일중/NNG,23,32,55,0.4686466878516053,Dovish
물가/NNG;하락/NNG;압력/NNG,7,16,23,0.2852632013009771,Dovish
무단/NNG,341,434,775,0.512309422744612,Dovish
원안/NNG,9,15,24,0.39121810464134,Dovish
국향/NNG,15,20,35,0.4890226308016751,Dovish
추경/NNG,288,339,627,0.5539371393151719,Dovish
원화/NNG;급락/NNG,18,18,36,0.6520301744022334,Dovish
근저당권/NNG,8,16,24,0.3260150872011167,Dovish
포워드가이던스/NNG,45,78,123,0.376171254462827,Dovish
수취/NNG,57,49,106,0.7584840804270879,Dovish
페이스/NNG,14,14,28,0.6520301744022334,Dovish
월전/NNG,12,22,34,0.3556528224012182,Dovish
민간/NNG;부채/NNG;위험/NNG,1,19,20,0.0343173776001175,Dovish
키워야/VV,10,9,19,0.7244779715580372,Dovish
업황/NNG;상승/NNG,7,12,19,0.3803509350679695,Dovish
문동/NNG,3,17,20,0.1150641484239235,Dovish
금리/NNG;밑돌/VV,9,18,27,0.3260150872011167,Dovish
진영/NNG,21,21,42,0.6520301744022335,Dovish
종목명/NNG,110,156,266,0.4597648665656775,Dovish
모집공고/NNG,39,44,83,0.5779358364019797,Dovish
주세/NNG,15,19,34,0.5147606640017633,Dovish
공회/NNG,3,17,20,0.1150641484239235,Dovish
수요/NNG;악화/NNG,9,17,26,0.3451924452717707,Dovish
표면금리/NNG,70,195,265,0.2340621138879812,Dovish
금리/NNG;상승/NNG;제한/NNG,18,24,42,0.4890226308016751,Dovish
국금/NNG,11,10,21,0.7172331918424568,Dovish
변했/VV,21,20,41,0.6846316831223452,Dovish
비례/NNG,44,41,85,0.6997396993584944,Dovish
내정자/NNG,5,22,27,0.1481886760005076,Dovish
수신증/NNG,136,182,318,0.4872313391137569,Dovish
경탁/NNG,19,33,52,0.3754113125346193,Dovish
연회비/NNG,29,38,67,0.4976019752017045,Dovish
장후반/NNG,54,62,116,0.567897248672913,Dovish
회사채/NNG;스프레드/NNG;축소/NNG,8,19,27,0.2745390208009404,Dovish
유로스톡스50/NNG,6,26,32,0.1504685017851308,Dovish
거시정책/NNG,83,85,168,0.6366882879457103,Dovish
핵심역량/NNG,8,10,18,0.5216241395217869,Dovish
봉차트/NNG,3,14,17,0.1397207516576214,Dovish
자금흐름/NNG,150,210,360,0.4657358388587382,Dovish
고교/NNG,9,9,18,0.6520301744022334,Dovish
자문위원/NNG,12,26,38,0.3009370035702616,Dovish
일로/NNG,16,23,39,0.4535862082798146,Dovish
감정평가액/NNG,9,8,17,0.7335339462025127,Dovish
감액/NNG,31,90,121,0.2245881711829915,Dovish
반대표/NNG,13,12,25,0.7063660222690863,Dovish
칭했/VV,3,14,17,0.1397207516576214,Dovish
몰이/NNG,11,19,30,0.3774911536012931,Dovish
식당/NNG,79,72,151,0.7154219969135617,Dovish
수리/NNG,43,50,93,0.5607459499859208,Dovish
한해/VV,7,27,34,0.1690448600302086,Dovish
바라본/VV,22,23,45,0.623681036384745,Dovish
하이퍼인플레이션/NNG,8,18,26,0.2897911886232149,Dovish
변하/VV,165,166,331,0.6481022817853525,Dovish
국외/NNG,41,49,90,0.545576268377379,Dovish
주주사/NNG,7,11,18,0.4149282928014213,Dovish
만기별/NNG,182,184,366,0.6449428898978614,Dovish
추억/NNG,9,8,17,0.7335339462025127,Dovish
금리/NNG;상회/NNG,10,10,20,0.6520301744022335,Dovish
신고가종목/NNG,3,15,18,0.1304060348804467,Dovish
힘써/VV,16,27,43,0.3863882514976198,Dovish
격비/NNG,16,23,39,0.4535862082798146,Dovish
자본/NNG;규제/NNG;강화/NNG,2,17,19,0.0767094322826157,Dovish
약하/VA;금리/NNG;인하/NNG,13,12,25,0.7063660222690863,Dovish
대표기업/NNG,24,24,48,0.6520301744022334,Dovish
신용등급/NNG;하락/NNG,22,26,48,0.551717839878813,Dovish
분자/NNG,7,14,21,0.3260150872011167,Dovish
기대/NNG;인플레이션/NNG;높/VA,13,14,27,0.6054565905163597,Dovish
우측/NNG,8,29,37,0.1798703929385472,Dovish
우량등급/NNG,130,210,340,0.4036377270109064,Dovish
재정위기/NNG,143,192,335,0.4856266403099968,Dovish
보유자산/NNG,61,84,145,0.4734981028397172,Dovish
아메리칸/NNG,12,17,29,0.4602565936956942,Dovish
소매/NNG;판매/NNG;호조/NNG,4,19,23,0.1372695104004702,Dovish
인플레이션/NNG;꺾/VV,10,17,27,0.3835471614130785,Dovish
취소/NNG,148,132,280,0.7310641349358376,Dovish
선반/NNG,9,14,23,0.4191622549728643,Dovish
환차손/NNG;위험/NNG,8,13,21,0.4012493380936822,Dovish
내야/NNG,17,16,33,0.6927820603023731,Dovish
엔지니어링/NNG,31,31,62,0.6520301744022335,Dovish
경영전략회의/NNG,2,25,27,0.0521624139521786,Dovish
디레버리징/NNG,56,102,158,0.3579773506522066,Dovish
경제/NNG;낙관/NNG,3,14,17,0.1397207516576214,Dovish
금융시장/NNG;충격/NNG,6,13,19,0.3009370035702616,Dovish
좁혀졌/VV,43,47,90,0.5965382446658732,Dovish
공짜/NNG,14,32,46,0.2852632013009771,Dovish
금리/NNG;인하/NNG;가능성/NNG;약화/NNG,4,16,20,0.1630075436005583,Dovish
다소간/MAG,19,21,40,0.5899320625544018,Dovish
의외/NNG,25,22,47,0.740943380002538,Dovish
가해/VV,8,14,22,0.3725886710869905,Dovish
국고채/NNG;금리/NNG;하락/NNG;금리/NNG;하락/NNG,1,26,27,0.0250780836308551,Dovish
우하향/NNG,8,9,17,0.5795823772464298,Dovish
헤지펀드/NNG,83,85,168,0.6366882879457103,Dovish
글로벌/NNG;금융시장/NNG;변동성/NNG;확대/NNG,8,31,39,0.1682658514586409,Dovish
오퍼레이션트위스트/NNG,7,20,27,0.2282105610407817,Dovish
보름/NNG,24,44,68,0.3556528224012182,Dovish
챌린지/NNG,96,174,270,0.3597407858770943,Dovish
서머랠리/NNG,8,13,21,0.4012493380936822,Dovish
리가/NNG,8,12,20,0.4346867829348224,Dovish
틱스/NNG,14,18,32,0.5071345800906261,Dovish
성별/NNG,8,9,17,0.5795823772464298,Dovish
인텔리/NNG,9,11,20,0.5334792336018274,Dovish
발권력/NNG,1,24,25,0.0271679239334264,Dovish
일일이/MAG,12,12,24,0.6520301744022334,Dovish
선수촌/NNG,8,12,20,0.4346867829348224,Dovish
기여율/NNG,5,12,17,0.2716792393342639,Dovish
당정/NNG,10,16,26,0.4075188590013959,Dovish
규율/NNG,5,15,20,0.2173433914674111,Dovish
교훈/NNG,11,15,26,0.4781554612283045,Dovish
초당/NNG,18,43,61,0.2729428637032605,Dovish
바스켓/NNG,13,14,27,0.6054565905163597,Dovish
심리/NNG;위축/NNG,19,17,36,0.7287396066848493,Dovish
진공/NNG,192,193,385,0.6486517797162115,Dovish
경제/NNG;안정/NNG,18,16,34,0.7335339462025127,Dovish
중금채/NNG,30,40,70,0.4890226308016751,Dovish
틀렸/VV,13,14,27,0.6054565905163597,Dovish
제공업체/NNG,22,31,53,0.4627310915112624,Dovish
부채총계/NNG,15,27,42,0.3622389857790185,Dovish
채워/VV,21,27,48,0.5071345800906261,Dovish
말소/NNG,10,23,33,0.2834913801748841,Dovish
단위/NNG,854,877,1731,0.6349301812309093,Dovish
법인세중간예납/NNG,8,12,20,0.4346867829348224,Dovish
글로벌/NNG;경기/NNG;개선/NNG,13,28,41,0.3027282952581798,Dovish
최대/NNG;하락/NNG,17,18,35,0.6158062758243317,Dovish
양적완화/NNG,243,496,739,0.3194422023785136,Dovish
규제비율/NNG,42,65,107,0.4213118049983663,Dovish
미약/NNG,124,192,316,0.4211028209681091,Dovish
캐피탈채/NNG,242,268,510,0.5887735156915691,Dovish
가수요/NNG,21,25,46,0.5477053464978762,Dovish
스몰딜/NNG,8,9,17,0.5795823772464298,Dovish
부동산/NNG;경기/NNG;악화/NNG,20,28,48,0.4657358388587382,Dovish
기를/VV,13,12,25,0.7063660222690863,Dovish
환경보호/NNG,8,12,20,0.4346867829348224,Dovish
연설자/NNG,8,11,19,0.4742037632016244,Dovish
바이/MAG,16,18,34,0.5795823772464298,Dovish
가까스로/MAG,19,19,38,0.6520301744022335,Dovish
경제/NNG;최대/NNG,12,12,24,0.6520301744022334,Dovish
도표/NNG,224,504,728,0.2897911886232149,Dovish
이바지/NNG,13,13,26,0.6520301744022335,Dovish
인하/NNG;금리/NNG;인하/NNG,8,10,18,0.5216241395217869,Dovish
기관경고/NNG,3,29,32,0.0674513973519551,Dovish
동일등급/NNG,15,27,42,0.3622389857790185,Dovish
어쩌면/MAG,48,46,94,0.6803793124197218,Dovish
에이스/NNG,33,45,78,0.4781554612283045,Dovish
변형/NNG,73,94,167,0.5063638588442877,Dovish
교역/NNG,312,292,604,0.6966897753886878,Dovish
노벨경제학상/NNG,11,13,24,0.551717839878813,Dovish
탕감/NNG,19,18,37,0.6882540729801354,Dovish
통화정책방향문/NNG,9,11,20,0.5334792336018274,Dovish
변명/NNG,15,26,41,0.376171254462827,Dovish
순상환/NNG,122,143,265,0.5562774914480594,Dovish
고용/NNG;개선/NNG,18,19,37,0.617712796802116,Dovish
블라인드/NNG,12,11,23,0.7113056448024364,Dovish
똘똘/NNG,50,43,93,0.7581746213979459,Dovish
저축성/NNG,365,403,768,0.5905484209846531,Dovish
장기영역/NNG,48,44,92,0.7113056448024364,Dovish
듀레이션/NNG;길/VA,15,24,39,0.4075188590013959,Dovish
에프/NNG,94,162,256,0.3783384962580861,Dovish
민자발전/NNG,1,19,20,0.0343173776001175,Dovish
테이퍼링/NNG,43,62,105,0.4522144757950974,Dovish
자율협약/NNG,3,14,17,0.1397207516576214,Dovish
담보/NNG,391,356,747,0.7161342645822283,Dovish
추이/NNG,1764,2414,4178,0.4764628117835707,Dovish
상장폐지/NNG,33,36,69,0.5976943265353807,Dovish
가계/NNG;부담/NNG,15,18,33,0.5433584786685278,Dovish
유종/NNG,8,11,19,0.4742037632016244,Dovish
현금/NNG,641,726,1367,0.575690553432275,Dovish
허위/NNG,19,18,37,0.6882540729801354,Dovish
프로세스/NNG,60,62,122,0.6309969429699034,Dovish
버터플라이/NNG,9,9,18,0.6520301744022334,Dovish
달달/MAG,21,51,72,0.268483012989155,Dovish
투자/NNG;매력/NNG;높/VA,24,23,47,0.6803793124197218,Dovish
기간조정/NNG,11,25,36,0.2868932767369827,Dovish
엠파이어스테이트/NNG,16,24,40,0.4346867829348224,Dovish
원한다면/VV,9,9,18,0.6520301744022334,Dovish
취업/NNG,104,113,217,0.6000985675914361,Dovish
금리/NNG;인하/NNG;그치/VV,19,25,44,0.4955429325456975,Dovish
융통/NNG,30,28,58,0.6986037582881073,Dovish
인하/NNG;줄/VV,15,19,34,0.5147606640017633,Dovish
문서/NNG,15,18,33,0.5433584786685278,Dovish
정립/NNG,21,26,47,0.5266397562479579,Dovish
초회/NNG,5,18,23,0.1811194928895093,Dovish
분명/NNG,12,18,30,0.4346867829348222,Dovish
수출/NNG;상승/NNG,9,8,17,0.7335339462025127,Dovish
인구증가/NNG,5,16,21,0.2037594295006979,Dovish
상이/NNG,52,65,117,0.5216241395217868,Dovish
